cve	rating	date	file
CVE-2025-40116		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40116		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40116	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40117		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40117		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40117	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40118		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40118		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40118	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40119		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40119		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40119	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-4012	cold	2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-4012	cold	2026-03-21	2025\2025-ratings-final.txt
CVE-2025-4012	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40120		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40120		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40120	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40121		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40121		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40121	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40122		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40122		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40122	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40123		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40123		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40123	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40124		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40124		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40124	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40125		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40125		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40125	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40126		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40126		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40126	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40127		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40127		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40127	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40129		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40129		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40129	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-4013	cold	2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-4013	cold	2026-03-21	2025\2025-ratings-final.txt
CVE-2025-4013	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40130		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40130		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40130	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40131		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40131		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40131	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40132		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40132		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40132	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40133		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40133		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40133	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40134		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40134		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40134	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40135		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40135		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40135	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40136		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40136		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40136	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40137		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40137		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40137	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40138		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40138		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40138	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40139		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40139		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40139	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-4014	cold	2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-4014	cold	2026-03-21	2025\2025-ratings-final.txt
CVE-2025-4014	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40140		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40140		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40140	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40141		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40141		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40141	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40142		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40142		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40142	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40143		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40143		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40143	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40145		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40145		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40145	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40146		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40146		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40146	warm	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40147		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40147		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40147	cold	2026-03-21	HEAD\2025-processed-clean.txt
CVE-2025-40148		2025-12-03	2025\November\december-2-ratings.txt
CVE-2025-40148		2026-03-21	2025\2025-ratings-final.txt
CVE-2025-40148	cold	2026-03-21	HEAD\2025-processed-clean.txt
